Title: Primitive mantle composition from McDonough & Sun (1995),

System Thermodynamic Data:
Pressure Temperature mass F phi S H V dVdP*10^6 dVdT*10^6 Cp logfO2(absolute) logfO2-QFM rhol rhos viscosity aH2O chisqr
37238.10 1634.93 1.351850 38.9199 2.00513 4.83908 0.831425 1.04899 10.9201 16.912 4.52797 11.1553 1.72892 1.35268 5.7586
36943.90 1634.62 1.364387 38.9749 1.99573 4.97267 0.831266 1.03332 10.8418 16.8406 4.57059 11.1039 1.74863 1.3674 5.7193
36649.60 1634.32 1.377616 39.0313 1.98609 5.10985 0.831005 1.01721 10.7632 16.7683 4.61341 11.0502 1.769 1.38186 5.67859
36355.30 1634.01 1.391302 39.089 1.97613 5.25032 0.830629 1.00089 10.6841 16.6944 4.65615 10.9952 1.78975 1.39607 5.63732
36061.10 1633.71 1.405730 39.1483 1.96593 5.3943 0.830145 0.984127 10.6049 16.6196 4.69901 10.9378 1.81122 1.40996 5.5947
35766.90 1633.41 1.420806 39.2092 1.95546 5.5417 0.829546 0.967041 10.5253 16.5435 4.74186 10.8785 1.83328 1.42353 5.55112
35472.70 1633.10 1.436427 39.2715 1.94468 5.6924 0.828823 0.949731 10.4452 16.4658 4.78458 10.8177 1.85581 1.43675 5.507
35178.50 1632.80 1.452699 39.3399 1.93383 5.84734 0.827955 0.932035 10.3655 16.3873 4.82337 10.7554 1.87953 1.44558 5.46233
34884.30 1632.49 1.468354 39.4354 1.92365 6.00993 0.826783 0.91436 10.2886 16.3079 4.83825 10.6971 1.90596 1.43017 5.42187
34590.20 1632.19 1.484911 39.5333 1.91323 6.1762 0.825474 0.89622 10.2114 16.2272 4.85314 10.6363 1.93338 1.41423 5.38003
34296.10 1631.89 1.498159 39.6162 1.90052 6.32683 0.824927 0.88313 10.1483 16.1663 4.87349 10.583 1.93571 1.40172 5.33989
34001.90 1631.58 1.509219 39.6893 1.88623 6.46876 0.824851 0.873223 10.0941 16.1178 4.8975 10.5345 1.92152 1.39145 5.30075
33707.80 1631.28 1.520833 39.7632 1.87166 6.61388 0.824711 0.863009 10.0404 16.0692 4.92194 10.484 1.90685 1.38082 5.26028
33413.80 1630.97 1.532824 39.8378 1.85677 6.76233 0.824479 0.852556 9.98643 16.0196 4.94669 10.4323 1.89193 1.37002 5.21912
33119.70 1630.67 1.545417 39.9134 1.8416 6.91397 0.824184 0.841781 9.9329 15.9699 4.97193 10.3784 1.87652 1.35886 5.1766
32825.60 1630.37 1.558529 39.9897 1.82613 7.06881 0.823813 0.83072 9.87947 15.9197 4.9976 10.3228 1.86073 1.34742 5.13305
32531.60 1630.06 1.572072 40.0669 1.81037 7.22681 0.823352 0.819407 9.82582 15.8685 5.02365 10.2659 1.8447 1.33582 5.08882
32237.60 1629.76 1.586276 40.1449 1.79433 7.3878 0.822831 0.807766 9.77268 15.8173 5.05025 10.2069 1.82818 1.32386 5.04326
31943.60 1629.45 1.600959 40.2237 1.778 7.55189 0.822224 0.795863 9.71934 15.7652 5.07728 10.1464 1.81141 1.31171 4.997
31649.60 1629.15 1.616352 40.3034 1.7614 7.71882 0.821558 0.783625 9.66655 15.7131 5.10492 10.0838 1.79416 1.29922 4.94942
31355.60 1628.85 1.632376 40.384 1.74454 7.88861 0.820823 0.771084 9.61397 15.6606 5.13313 10.0194 1.77655 1.28647 4.90083
31061.70 1628.54 1.648943 40.4654 1.72739 8.06119 0.820007 0.758276 9.56127 15.6073 5.16183 9.95357 1.7587 1.27354 4.85159
30767.80 1628.24 1.666302 40.5476 1.71 8.23638 0.819138 0.745127 9.50918 15.5541 5.19123 9.88553 1.74038 1.26028 4.80105
30473.90 1627.93 1.684265 40.6308 1.69234 8.41424 0.818193 0.7317 9.45702 15.5001 5.2212 9.81599 1.72182 1.24683 4.74985
30180.00 1627.63 1.703084 40.7148 1.67444 8.59451 0.817201 0.71793 9.40552 15.4463 5.25195 9.74423 1.70279 1.23306 4.69736
29886.10 1627.33 1.722683 40.7996 1.6563 8.77717 0.816151 0.703847 9.35435 15.3922 5.28342 9.67058 1.68342 1.21903 4.64392
29592.20 1627.02 1.742980 40.8853 1.63789 8.96221 0.815032 0.689483 9.3032 15.3374 5.31555 9.59538 1.66382 1.20483 4.58984
29298.40 1626.72 1.764234 40.9718 1.61927 9.14927 0.813876 0.674779 9.2528 15.283 5.34857 9.51793 1.64377 1.19032 4.53455
29004.50 1626.41 1.786267 41.0592 1.6004 9.33855 0.812657 0.659789 9.20247 15.228 5.38235 9.43887 1.6235 1.17564 4.47861
28710.70 1626.11 1.809344 41.1474 1.58132 9.52962 0.811409 0.644461 9.15297 15.1733 5.4171 9.35752 1.60279 1.16064 4.42149
28416.90 1625.81 1.833398 41.2363 1.56202 9.72252 0.81012 0.628824 9.10396 15.1186 5.45278 9.2742 1.58176 1.14541 4.36348
28123.10 1625.50 1.858348 41.326 1.54249 9.9172 0.808781 0.61291 9.05514 15.0634 5.48932 9.18923 1.56053 1.13004 4.3049
27829.40 1625.20 1.884490 41.4165 1.52276 10.1133 0.807425 0.59667 9.00725 15.0088 5.527 9.10193 1.53888 1.11436 4.24518
27535.60 1624.90 1.911773 41.5076 1.50282 10.3109 0.806042 0.580126 8.95996 14.9542 5.56577 9.01256 1.51692 1.09846 4.1846
27241.90 1624.59 1.940096 41.5995 1.48266 10.5099 0.804622 0.563326 8.91299 14.8993 5.60553 8.92152 1.49477 1.08242 4.12351
26948.20 1624.29 1.969801 41.6919 1.46232 10.7099 0.803201 0.546213 8.86707 14.8451 5.64662 8.82805 1.47223 1.0661 4.06132
26654.50 1623.99 2.000823 41.7849 1.44177 10.911 0.801769 0.528824 8.8219 14.7911 5.68896 8.73247 1.4494 1.04957 3.99836
26360.80 1623.68 2.033085 41.8785 1.42101 11.1131 0.800316 0.511199 8.77718 14.7369 5.73248 8.63512 1.4264 1.03291 3.93491
26067.20 1623.38 2.066940 41.9725 1.40007 11.3157 0.798879 0.4933 8.73366 14.6836 5.7775 8.53529 1.40304 1.01599 3.87046
25773.50 1623.08 2.102354 42.0669 1.37893 11.5191 0.79745 0.475156 8.69105 14.6307 5.824 8.43324 1.37941 0.99888 3.80526
25479.90 1622.77 2.139229 42.1617 1.35758 11.7229 0.79602 0.456822 8.64906 14.5777 5.87186 8.32937 1.35563 0.981662 3.73966
25186.30 1622.47 2.177985 42.2567 1.33605 11.9269 0.794627 0.438258 8.60844 14.5258 5.92147 8.22289 1.33151 0.964194 3.67312
24892.70 1622.17 2.218571 42.3518 1.31432 12.1311 0.793263 0.419512 8.56892 14.4745 5.97277 8.11413 1.30715 0.946555 3.60592
24599.10 1621.86 2.260926 42.4472 1.29236 12.3355 0.791921 0.40063 8.53022 14.4233 6.02568 8.00339 1.28266 0.928823 3.53837
24305.60 1621.56 2.305490 42.5423 1.27022 12.5395 0.790641 0.381596 8.49312 14.3734 6.08059 7.88998 1.25787 0.910869 3.46998
24012.00 1621.25 2.352077 42.6374 1.24784 12.7433 0.7894 0.362475 8.45699 14.3237 6.13731 7.77446 1.23295 0.892828 3.40125
23718.50 1620.95 2.401147 42.7322 1.22524 12.9465 0.788241 0.343263 8.42264 14.2754 6.19624 7.65616 1.20776 0.874582 3.33174
23425.00 1620.65 2.452693 42.8265 1.20241 13.1491 0.787158 0.324015 8.3898 14.2281 6.25734 7.53534 1.18237 0.856202 3.26172
23131.50 1620.34 2.506678 42.9203 1.17931 13.351 0.786146 0.304791 8.35825 14.1812 6.32053 7.41229 1.15691 0.837762 3.19148
22838.00 1620.04 2.563669 43.0134 1.15594 13.5517 0.785251 0.285588 8.32879 14.1359 6.38631 7.28622 1.13119 0.819138 3.12053
22544.60 1619.74 2.623642 43.1055 1.13228 13.7513 0.784469 0.266483 8.30123 14.0918 6.4546 7.15745 1.10533 0.800414 3.0492
22251.10 1619.44 2.686847 43.1966 1.10829 13.9495 0.783817 0.247511 8.27569 14.0489 6.52558 7.0258 1.07933 0.781585 2.97747
21957.70 1619.13 2.753230 43.2865 1.08393 14.1462 0.783292 0.228759 8.25204 14.0068 6.59917 6.89161 1.05331 0.762741 2.90568
21664.30 1618.83 2.823502 43.3748 1.05917 14.341 0.782949 0.210239 8.23114 13.9666 6.67595 6.75399 1.02709 0.743757 2.83336
21370.90 1618.53 2.897700 43.4614 1.03396 14.5337 0.782792 0.192034 8.21289 13.9279 6.7559 6.61315 1.00079 0.724713 2.76081
21077.50 1618.22 2.975840 43.5461 1.00822 14.7244 0.782825 0.174224 8.19722 13.8902 6.83901 6.46928 0.974515 0.705683 2.68832
20784.20 1617.92 3.058688 43.6285 0.981899 14.9123 0.783114 0.156853 8.18514 13.8546 6.92591 6.32149 0.948119 0.686569 2.6155
20490.80 1617.62 3.146366 43.7082 0.95488 15.0975 0.783675 0.139999 8.1767 13.8208 7.01669 6.1698 0.921698 0.667437 2.54262
20197.50 1617.31 3.238832 43.7853 0.927063 15.2795 0.784527 0.123765 8.17206 13.7883 7.11136 6.01434 0.895384 0.648382 2.47003
19904.20 1617.01 3.337017 43.8588 0.898303 15.4579 0.785759 0.108197 8.17251 13.7582 7.21076 5.85395 0.86904 0.629305 2.39735
19610.90 1616.71 3.440956 43.9285 0.868423 15.6321 0.787413 0.0933926 8.1785 13.73 7.31508 5.68847 0.842789 0.610296 2.32494
19317.60 1616.40 3.547959 44.0506 0.856277 15.732 0.788915 0.086623 8.15474 13.6939 7.40096 5.57187 0.817371 0.59189 2.25482
19024.40 1616.10 3.659426 44.2168 0.859341 15.7727 0.790072 0.085873 8.10444 13.6517 7.47122 5.49539 0.792474 0.57386 2.18614
18731.20 1615.80 3.777721 44.3822 0.862395 15.812 0.791273 0.0851024 8.05519 13.6104 7.54433 5.4158 0.767659 0.555891 2.11768
18437.90 1615.50 3.903476 44.5467 0.865438 15.85 0.792522 0.0843127 8.00701 13.5702 7.62045 5.33301 0.742928 0.537982 2.04946
18144.70 1615.19 4.036844 44.7103 0.868439 15.8868 0.793803 0.0835079 7.95962 13.5305 7.69942 5.24734 0.718383 0.520208 1.98175
17851.60 1614.89 4.179328 44.8724 0.871436 15.9218 0.795161 0.0826865 7.91366 13.4923 7.78187 5.15812 0.693891 0.502473 1.91418
17558.40 1614.59 4.331458 45.0333 0.874401 15.9552 0.796583 0.0818522 7.86879 13.4553 7.86777 5.06555 0.669521 0.484825 1.84695
17265.20 1614.28 4.493615 45.1929 0.877301 15.9872 0.798053 0.0810097 7.82472 13.4188 7.95698 4.96994 0.64536 0.46733 1.7803
16972.10 1613.98 4.667667 45.3508 0.880164 16.0172 0.799615 0.0801592 7.78206 13.384 8.05015 4.87067 0.621295 0.449904 1.71392
16679.00 1613.68 4.854367 45.5071 0.882953 16.0454 0.801255 0.0793059 7.74048 13.3504 8.1472 4.76798 0.5974 0.4326 1.648
16385.90 1613.38 5.055005 45.6616 0.885651 16.0716 0.802976 0.0784539 7.69995 13.3179 8.2483 4.66186 0.573689 0.41543 1.58259
16092.80 1613.07 5.270444 45.8146 0.888212 16.096 0.804761 0.0776097 7.66011 13.2861 8.35331 4.55264 0.550238 0.398448 1.5179
15799.70 1612.77 5.503484 45.9657 0.89065 16.1179 0.806654 0.0767762 7.62152 13.256 8.46299 4.43967 0.526939 0.381576 1.45362
15506.70 1612.47 5.755346 46.1148 0.892908 16.1376 0.808635 0.0759619 7.5838 13.227 8.57716 4.32333 0.503879 0.364878 1.39001
15213.70 1612.16 6.027525 46.2625 0.894931 16.155 0.810684 0.0751753 7.54654 13.1987 8.69569 4.20397 0.481126 0.348402 1.32724
14920.70 1611.86 6.323840 46.4082 0.896707 16.1696 0.812843 0.0744234 7.51023 13.1719 8.81936 4.08097 0.458582 0.332077 1.26505
14627.70 1611.56 6.646394 46.5524 0.89816 16.1814 0.815085 0.0737182 7.47439 13.1461 8.948 3.95476 0.436327 0.315961 1.20366
14334.70 1611.26 6.998358 46.6953 0.899224 16.1901 0.817407 0.0730724 7.43884 13.1213 9.08172 3.82544 0.414383 0.30007 1.14313
14041.70 1610.95 7.382399 46.8374 0.899813 16.1958 0.819778 0.0725011 7.40308 13.0969 9.22028 3.69351 0.392826 0.28446 1.08366
13748.80 1610.65 7.804341 46.9786 0.89986 16.1976 0.822228 0.0720219 7.36739 13.0737 9.36438 3.55852 0.371588 0.269081 1.02507
13455.90 1610.35 8.268144 47.1197 0.899252 16.1954 0.82472 0.0716565 7.33117 13.0511 9.51376 3.42101 0.350744 0.253987 0.967569
13162.90 1610.05 8.779351 47.2613 0.897872 16.1888 0.827237 0.0714304 7.294 13.0289 9.66845 3.2812 0.330321 0.239198 0.911229
12870.10 1609.74 9.342067 47.4046 0.895592 16.1776 0.82973 0.0713735 7.25524 13.0065 9.82784 3.13997 0.310424 0.22479 0.856342
12577.20 1609.44 9.966128 47.5503 0.892273 16.1603 0.832212 0.071525 7.21484 12.9846 9.99264 2.99693 0.290986 0.210714 0.802719
12284.30 1609.14 10.657438 47.6998 0.88776 16.1365 0.834629 0.0719287 7.17198 12.9625 10.1622 2.85301 0.27211 0.197045 0.750649
11991.50 1608.84 11.423478 47.8549 0.881897 16.105 0.836939 0.0726375 7.12604 12.9398 10.3359 2.70894 0.253863 0.183832 0.700312
11698.70 1608.53 12.270471 48.0177 0.874544 16.0647 0.839087 0.0737094 7.07615 12.9159 10.5129 2.56578 0.23634 0.171143 0.651972
11405.90 1608.23 13.209400 48.1902 0.865538 16.0134 0.84107 0.0752221 7.02205 12.8914 10.6931 2.42385 0.219541 0.158978 0.605629
11113.10 1607.93 14.244506 48.3754 0.854779 15.9491 0.842834 0.0772487 6.96292 12.8654 10.8751 2.28459 0.203587 0.147425 0.56162
10820.30 1607.63 15.379074 48.5762 0.842209 15.8693 0.844362 0.0798642 6.89827 12.8378 11.0574 2.14926 0.188568 0.136549 0.520187
10527.50 1607.32 16.609650 48.7957 0.827867 15.7718 0.845642 0.0831225 6.82775 12.8079 11.2381 2.01948 0.174597 0.126433 0.481648
10234.80 1607.02 17.934237 49.0365 0.811795 15.6526 0.846734 0.0870691 6.75177 12.7766 11.4159 1.89613 0.161702 0.117094 0.446074
9942.09 1606.72 19.338257 49.3011 0.794194 15.5095 0.847693 0.091677 6.6707 12.7437 11.5886 1.78065 0.149962 0.108593 0.413688
9649.39 1606.42 20.803464 49.5908 0.775313 15.3401 0.848616 0.096854 6.5855 12.7096 11.7544 1.67399 0.1394 0.100945 0.384551
9356.70 1606.11 22.305702 49.9054 0.755479 15.1438 0.84961 0.10242 6.4974 12.6748 11.9114 1.5768 0.130012 0.0941463 0.358653
9064.04 1605.81 23.829859 50.2441 0.7349 14.9193 0.850819 0.10817 6.408 12.641 12.0594 1.48868 0.121696 0.0881247 0.335713
8771.39 1605.51 24.957184 50.6249 0.7178 14.7399 0.849614 0.113742 6.34589 12.6754 11.9842 1.42765 0.116199 0.0841441 0.320549
8478.75 1605.21 25.803236 51.0346 0.703612 14.5973 0.846536 0.119275 6.30392 12.7622 11.7454 1.38327 0.112389 0.0813851 0.310039
8186.14 1604.91 26.676185 51.456 0.689401 14.4392 0.843626 0.124856 6.26129 12.8514 11.5068 1.34016 0.108711 0.0787219 0.299893
7893.54 1604.60 27.575477 51.8887 0.675141 14.2652 0.840915 0.13041 6.21795 12.9423 11.2696 1.29836 0.105166 0.0761546 0.290113
7600.96 1604.30 28.505677 52.3328 0.660724 14.0743 0.838444 0.135895 6.17434 13.0365 11.0333 1.25768 0.101734 0.0736695 0.280646
7308.40 1604.00 29.467207 52.7878 0.64613 13.8665 0.836231 0.141235 6.13044 13.1334 10.799 1.21812 0.0984145 0.0712657 0.271488
7015.85 1603.70 30.462868 53.2532 0.631317 13.6418 0.834293 0.146371 6.08641 13.2337 10.5666 1.17959 0.0951979 0.0689364 0.262615
6723.33 1603.40 31.496286 53.7287 0.616245 13.4002 0.832635 0.151252 6.0424 13.3377 10.3361 1.14201 0.0920743 0.0666745 0.253998
6430.81 1603.09 32.559796 54.2072 0.601051 13.1451 0.831421 0.155823 5.99938 13.4456 10.1096 1.10566 0.0890669 0.0644967 0.245702
6138.32 1602.79 32.688179 54.1365 0.598667 13.105 0.846047 0.159894 6.04708 13.5432 10.0646 1.10132 0.0887171 0.0642434 0.244737
5845.85 1602.49 32.819828 54.0648 0.596248 13.0639 0.860989 0.16408 6.09548 13.6425 10.019 1.0969 0.0883612 0.0639857 0.243755
5553.39 1602.19 32.954845 53.9921 0.593792 13.0216 0.876254 0.168382 6.14455 13.7437 9.97277 1.0924 0.0879992 0.0637236 0.242756
5260.95 1601.88 33.092535 53.9186 0.591313 12.9784 0.89182 0.172792 6.19405 13.8461 9.92615 1.08786 0.0876331 0.0634584 0.241746
4968.52 1601.58 33.234577 53.8438 0.588783 12.9338 0.907744 0.177339 6.24446 13.951 9.87865 1.08321 0.0872585 0.0631872 0.240713
4676.12 1601.28 33.380288 53.7679 0.586216 12.8881 0.924003 0.182012 6.29551 14.0579 9.83051 1.07848 0.0868776 0.0629114 0.239662
4383.73 1600.98 33.529790 53.6909 0.58361 12.8411 0.940605 0.186817 6.34721 14.1667 9.78173 1.07367 0.0864902 0.0626309 0.238594
4091.36 1600.68 33.683193 53.6128 0.580967 12.793 0.957553 0.191755 6.39952 14.2774 9.73229 1.06878 0.0860963 0.0623456 0.237507
3799.00 1600.38 33.840619 53.5335 0.578284 12.7437 0.974852 0.196832 6.45245 14.3902 9.68219 1.06381 0.0856958 0.0620556 0.236402
3506.67 1600.07 34.001315 53.4536 0.575577 12.6934 0.992481 0.202035 6.50572 14.5044 9.63167 1.05878 0.0852908 0.0617623 0.235285
3214.35 1599.77 34.167133 53.3721 0.572816 12.6416 1.01049 0.2074 6.55981 14.6214 9.58024 1.05364 0.0848769 0.0614626 0.234143
2922.05 1599.47 34.337345 53.2895 0.570016 12.5886 1.02887 0.212914 6.61444 14.7405 9.52814 1.04842 0.0844561 0.0611579 0.232982
2629.76 1599.17 34.512091 53.2057 0.567176 12.5344 1.04761 0.218583 6.66961 14.8618 9.47537 1.04311 0.0840285 0.0608482 0.231803
2337.50 1598.87 34.691496 53.1207 0.564296 12.4789 1.06673 0.22441 6.72527 14.9853 9.42192 1.03772 0.083594 0.0605336 0.230604
2045.25 1598.56 34.874778 53.035 0.56139 12.4225 1.08619 0.230382 6.78116 15.1103 9.36803 1.03226 0.0831546 0.0602154 0.229392
1753.02 1598.26 35.063933 52.9477 0.558429 12.3645 1.10605 0.23654 6.83773 15.2384 9.31322 1.0267 0.0827061 0.0598906 0.228155
1460.80 1597.96 35.258198 52.8592 0.555427 12.3052 1.12629 0.24287 6.89472 15.3688 9.25772 1.02104 0.0822504 0.0595606 0.226898
1168.61 1597.66 35.457712 52.7695 0.552385 12.2447 1.14691 0.249378 6.95207 15.5016 9.20154 1.01529 0.0817876 0.0592255 0.225621
Title: Primitive mantle composition from McDonough & Sun (1995),

liquid_0 thermodynamic data and composition:
Pressure Temperature mass S H V Cp viscosity SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MgO CaO Na2O K2O P2O5 H2O Mg#
39887.50 1637.67 1.259730 4.177195 -12141.190025 0.461075 2.047267 -0.719 38.4747 2.07712 3.78563 0.828511 1.17603 11.6104 17.5013 4.14929 11.5437 1.56971 1.21317 6.07045 72.5
39593.00 1637.36 1.268236 4.203559 -12248.926710 0.464466 2.061386 -0.710 38.5202 2.0702 3.88968 0.829181 1.16325 11.5348 17.44 4.19062 11.5072 1.58588 1.22907 6.03995 72.6
39298.60 1637.06 1.277229 4.231372 -12361.979555 0.468029 2.076260 -0.701 38.5666 2.06304 3.99696 0.829775 1.15004 11.4591 17.378 4.23226 11.4688 1.60249 1.2449 6.00805 72.6
39004.20 1636.75 1.286500 4.259990 -12478.369065 0.471694 2.091559 -0.691 38.6139 2.05557 4.10733 0.830282 1.13663 11.3829 17.3146 4.27398 11.4292 1.61932 1.26066 5.9756 72.7
38709.80 1636.45 1.296298 4.290173 -12600.531883 0.475545 2.107674 -0.682 38.6623 2.04787 4.22105 0.830706 1.12279 11.3066 17.2504 4.31599 11.3875 1.63663 1.27633 5.94174 72.8
38415.40 1636.15 1.306525 4.321621 -12727.563418 0.479550 2.124451 -0.672 38.7117 2.03989 4.33806 0.831042 1.10862 11.23 17.1851 4.35816 11.3443 1.65432 1.2919 5.9069 72.8
38121.10 1635.84 1.317074 4.354002 -12858.448493 0.483674 2.141723 -0.662 38.762 2.0316 4.45821 0.831281 1.09426 11.1529 17.1184 4.40037 11.2998 1.67226 1.30734 5.87152 72.9
37826.80 1635.54 1.328210 4.388129 -12995.813203 0.488005 2.159904 -0.651 38.8135 2.02307 4.58182 0.831429 1.07946 11.0757 17.0509 4.44282 11.2532 1.69075 1.32263 5.83472 73.0
37532.40 1635.23 1.339716 4.423331 -13137.591869 0.492474 2.178654 -0.640 38.866 2.01422 4.70872 0.831475 1.06444 10.998 16.9818 4.4853 11.2053 1.70954 1.33776 5.79735 73.0
37238.10 1634.93 1.351850 4.460403 -13286.338519 0.497166 2.198379 -0.629 38.9199 2.00513 4.83908 0.831425 1.04899 10.9201 16.912 4.52797 11.1553 1.72892 1.35268 5.7586 73.1
36943.90 1634.62 1.364387 4.498645 -13439.874794 0.502007 2.218721 -0.618 38.9749 1.99573 4.97267 0.831266 1.03332 10.8418 16.8406 4.57059 11.1039 1.74863 1.3674 5.7193 73.1
36649.60 1634.32 1.377616 4.538948 -13601.122953 0.507095 2.240138 -0.606 39.0313 1.98609 5.10985 0.831005 1.01721 10.7632 16.7683 4.61341 11.0502 1.769 1.38186 5.67859 73.2
36355.30 1634.01 1.391302 4.580583 -13767.801127 0.512352 2.262258 -0.594 39.089 1.97613 5.25032 0.830629 1.00089 10.6841 16.6944 4.65615 10.9952 1.78975 1.39607 5.63732 73.3
36061.10 1633.71 1.405730 4.624424 -13942.757463 0.517875 2.285527 -0.581 39.1483 1.96593 5.3943 0.830145 0.984127 10.6049 16.6196 4.69901 10.9378 1.81122 1.40996 5.5947 73.3
35766.90 1633.41 1.420806 4.670183 -14125.147664 0.523634 2.309799 -0.568 39.2092 1.95546 5.5417 0.829546 0.967041 10.5253 16.5435 4.74186 10.8785 1.83328 1.42353 5.55112 73.4
35472.70 1633.10 1.436427 4.717533 -14313.983659 0.529594 2.334909 -0.555 39.2715 1.94468 5.6924 0.828823 0.949731 10.4452 16.4658 4.78458 10.8177 1.85581 1.43675 5.507 73.5
35178.50 1632.80 1.452699 4.766870 -14510.354913 0.535796 2.360977 -0.541 39.3399 1.93383 5.84734 0.827955 0.932035 10.3655 16.3873 4.82337 10.7554 1.87953 1.44558 5.46233 73.5
34884.30 1632.49 1.468354 4.814630 -14701.475340 0.541824 2.385760 -0.526 39.4354 1.92365 6.00993 0.826783 0.91436 10.2886 16.3079 4.83825 10.6971 1.90596 1.43017 5.42187 73.6
34590.20 1632.19 1.484911 4.865085 -14902.754375 0.548178 2.411928 -0.510 39.5333 1.91323 6.1762 0.825474 0.89622 10.2114 16.2272 4.85314 10.6363 1.93338 1.41423 5.38003 73.6
34296.10 1631.89 1.498159 4.904855 -15070.384223 0.553273 2.433128 -0.496 39.6162 1.90052 6.32683 0.824927 0.88313 10.1483 16.1663 4.87349 10.583 1.93571 1.40172 5.33989 73.7
34001.90 1631.58 1.509219 4.937524 -15215.967940 0.557534 2.451040 -0.483 39.6893 1.88623 6.46876 0.824851 0.873223 10.0941 16.1178 4.8975 10.5345 1.92152 1.39145 5.30075 73.7
33707.80 1631.28 1.520833 4.971776 -15367.941643 0.561986 2.469810 -0.470 39.7632 1.87166 6.61388 0.824711 0.863009 10.0404 16.0692 4.92194 10.484 1.90685 1.38082 5.26028 73.8
33413.80 1630.97 1.532824 5.007076 -15524.624466 0.566573 2.489160 -0.456 39.8378 1.85677 6.76233 0.824479 0.852556 9.98643 16.0196 4.94669 10.4323 1.89193 1.37002 5.21912 73.8
33119.70 1630.67 1.545417 5.044093 -15688.282506 0.571368 2.509443 -0.442 39.9134 1.8416 6.91397 0.824184 0.841781 9.9329 15.9699 4.97193 10.3784 1.87652 1.35886 5.1766 73.9
